Transaction ID,Product ID,Customer ID,Order Date,Quantity,Unit Price,Total Amount,Order Status
53553,3001,10158,2024-01-24 00:11:41.180154,3,449.0,1347.0,Completed
53554,3041,10885,2024-02-05 00:11:41.180154,1,18.0,18.0,Cancelled
53555,3032,10439,2024-02-10 00:11:41.180154,4,19.0,76.0,Completed
53556,3002,10536,2024-01-17 00:11:41.180154,5,40.0,200.0,Completed
53557,3002,10650,2024-01-29 00:11:41.180154,5,40.0,200.0,Completed
53558,3016,10680,2024-02-10 00:11:41.180154,3,60.0,180.0,Completed
53559,3046,10924,2024-01-26 00:11:41.180154,5,35.0,175.0,Completed
53560,3042,10997,2024-02-03 00:11:41.180154,1,16.0,16.0,Completed
53561,3012,10726,2024-02-02 00:11:41.180154,1,50.0,50.0,Completed
53562,3002,10273,2024-02-03 00:11:41.180154,1,40.0,40.0,Completed
53563,3020,10873,2024-02-09 00:11:41.180154,2,99.0,198.0,Completed
53564,3015,10055,2024-02-11 00:11:41.180154,4,35.0,140.0,Completed
53565,3002,10229,2024-02-08 00:11:41.180154,4,40.0,160.0,Completed
53566,3048,10893,2024-01-18 00:11:41.180154,3,30.0,90.0,Completed
53567,3016,10250,2024-01-26 00:11:41.180154,5,60.0,300.0,Completed
53568,3002,10219,2024-01-16 00:11:41.180154,4,40.0,160.0,Completed
53569,3044,10135,2024-01-16 00:11:41.180154,3,45.0,135.0,Completed
53570,3001,10844,2024-01-23 00:11:41.180154,1,449.0,449.0,Completed
53571,3047,10486,2024-01-24 00:11:41.180154,2,279.0,558.0,Completed
53572,3002,10678,2024-02-02 00:11:41.180154,3,40.0,120.0,Completed
53573,3002,10239,2024-02-09 00:11:41.180154,2,40.0,80.0,Completed
53574,3007,10757,2024-01-20 00:11:41.180154,5,250.0,1250.0,Completed
53575,3001,10759,2024-01-22 00:11:41.180154,2,449.0,898.0,Completed
53576,3020,10293,2024-01-16 00:11:41.180154,1,99.0,99.0,Cancelled
53577,3020,10400,2024-02-02 00:11:41.180154,2,99.0,198.0,Completed
53578,3014,10204,2024-02-12 00:11:41.180154,3,48.0,144.0,Completed
53579,3047,10973,2024-01-22 00:11:41.180154,2,279.0,558.0,Completed
53580,3040,10628,2024-01-24 00:11:41.180154,4,70.0,280.0,Completed
53581,3002,10932,2024-01-16 00:11:41.180154,3,40.0,120.0,Completed
53582,3007,10281,2024-02-11 00:11:41.180154,1,250.0,250.0,Completed
53583,3035,10774,2024-02-12 00:11:41.180154,4,99.0,396.0,Completed
53584,3034,10764,2024-01-30 00:11:41.180154,1,17.0,17.0,Completed
53585,3002,10689,2024-01-22 00:11:41.180154,2,40.0,80.0,Completed
53586,3002,10960,2024-01-18 00:11:41.180154,1,40.0,40.0,Completed
53587,3002,10389,2024-02-08 00:11:41.180154,5,40.0,200.0,Completed
53588,3002,10127,2024-01-19 00:11:41.180154,2,40.0,80.0,Completed
53589,3002,10672,2024-01-27 00:11:41.180154,5,40.0,200.0,Completed
53590,3038,10733,2024-01-22 00:11:41.180154,2,6.0,12.0,Completed
53591,3028,10548,2024-01-31 00:11:41.180154,3,35.0,105.0,Completed
53592,3013,10200,2024-01-30 00:11:41.180154,1,179.0,179.0,Completed
53593,3007,10489,2024-02-10 00:11:41.180154,4,250.0,1000.0,Completed
53594,3001,10293,2024-01-27 00:11:41.180154,1,449.0,449.0,Completed
53595,3007,10409,2024-01-29 00:11:41.180154,1,250.0,250.0,Completed
53596,3020,10628,2024-02-05 00:11:41.180154,1,99.0,99.0,Completed
53597,3002,10747,2024-01-24 00:11:41.180154,1,40.0,40.0,Completed
53598,3010,10230,2024-02-12 00:11:41.180154,2,19.0,38.0,Completed
53599,3043,10397,2024-01-16 00:11:41.180154,5,13.0,65.0,Completed
53600,3022,10259,2024-01-20 00:11:41.180154,2,50.0,100.0,Completed
53601,3002,10198,2024-01-17 00:11:41.180154,1,40.0,40.0,Completed
53602,3001,10775,2024-01-27 00:11:41.180154,3,449.0,1347.0,Completed
53603,3016,10906,2024-01-21 00:11:41.180154,4,60.0,240.0,Completed
53604,3020,10368,2024-02-08 00:11:41.180154,2,99.0,198.0,Completed
53605,3007,10752,2024-02-10 00:11:41.180154,1,250.0,250.0,Completed
53606,3005,10893,2024-01-22 00:11:41.180154,4,100.0,400.0,Completed
53607,3043,10826,2024-02-11 00:11:41.180154,3,13.0,39.0,Completed
53608,3002,10187,2024-01-16 00:11:41.180154,3,40.0,120.0,Completed
53609,3003,10949,2024-01-31 00:11:41.180154,1,110.0,110.0,Completed
53610,3002,10377,2024-01-29 00:11:41.180154,2,40.0,80.0,Completed
53611,3047,10328,2024-02-09 00:11:41.180154,4,279.0,1116.0,Completed
53612,3002,10071,2024-01-16 00:11:41.180154,1,40.0,40.0,Completed
53613,3002,10470,2024-01-29 00:11:41.180154,1,40.0,40.0,Completed
53614,3048,10116,2024-01-30 00:11:41.180154,4,30.0,120.0,Cancelled
53615,3049,10243,2024-01-20 00:11:41.180154,4,10.0,40.0,Completed
53616,3020,10302,2024-01-31 00:11:41.180154,4,99.0,396.0,Completed
53617,3002,10798,2024-02-06 00:11:41.180154,3,40.0,120.0,Completed
53618,3007,10869,2024-01-31 00:11:41.180154,1,250.0,250.0,Completed
53619,3044,10280,2024-01-22 00:11:41.180154,5,45.0,225.0,Completed
53620,3045,10844,2024-01-20 00:11:41.180154,5,129.0,645.0,Completed
53621,3027,10840,2024-02-08 00:11:41.180154,1,60.0,60.0,Completed
53622,3037,10760,2024-01-25 00:11:41.180154,4,199.0,796.0,Completed
53623,3035,10151,2024-01-24 00:11:41.180154,2,99.0,198.0,Completed
53624,3030,10689,2024-01-26 00:11:41.180154,3,14.0,42.0,Completed
53625,3002,10943,2024-02-01 00:11:41.180154,5,40.0,200.0,Completed
53626,3002,10681,2024-01-26 00:11:41.180154,2,40.0,80.0,Completed
53627,3023,10322,2024-02-03 00:11:41.180154,2,20.0,40.0,Completed
53628,3009,10486,2024-02-05 00:11:41.180154,4,40.0,160.0,Completed
53629,3002,10630,2024-01-16 00:11:41.180154,2,40.0,80.0,Completed
53630,3020,10493,2024-02-11 00:11:41.180154,1,99.0,99.0,Completed
53631,3002,10119,2024-01-26 00:11:41.180154,4,40.0,160.0,Completed
53632,3002,10293,2024-01-31 00:11:41.180154,4,40.0,160.0,Completed
53633,3032,10796,2024-01-28 00:11:41.180154,5,19.0,95.0,Completed
53634,3002,10852,2024-02-04 00:11:41.180154,4,40.0,160.0,Completed
53635,3007,10135,2024-01-19 00:11:41.180154,4,250.0,1000.0,Completed
53636,3030,10948,2024-01-26 00:11:41.180154,5,14.0,70.0,Completed
53637,3009,10315,2024-01-26 00:11:41.180154,3,40.0,120.0,Completed
53638,3002,10649,2024-01-30 00:11:41.180154,5,40.0,200.0,Completed
53639,3004,10752,2024-02-09 00:11:41.180154,3,45.0,135.0,Completed
53640,3002,10800,2024-01-29 00:11:41.180154,3,40.0,120.0,Completed
53641,3002,10944,2024-01-19 00:11:41.180154,2,40.0,80.0,Completed
53642,3002,10293,2024-01-19 00:11:41.180154,1,40.0,40.0,Completed
53643,3047,10844,2024-01-25 00:11:41.180154,3,279.0,837.0,Completed
53644,3042,10128,2024-01-18 00:11:41.180154,5,16.0,80.0,Cancelled
53645,3012,10716,2024-01-22 00:11:41.180154,5,50.0,250.0,Completed
53646,3001,10746,2024-02-09 00:11:41.180154,2,449.0,898.0,Completed
53647,3002,10680,2024-02-01 00:11:41.180154,3,40.0,120.0,Completed
53648,3002,10246,2024-02-01 00:11:41.180154,5,40.0,200.0,Completed
53649,3044,10869,2024-02-02 00:11:41.180154,3,45.0,135.0,Completed
53650,3048,10179,2024-01-21 00:11:41.180154,5,30.0,150.0,Completed
53651,3002,10062,2024-02-06 00:11:41.180154,1,40.0,40.0,Completed
53652,3020,10724,2024-01-23 00:11:41.180154,5,99.0,495.0,Completed
53653,3002,10454,2024-01-29 00:11:41.180154,5,40.0,200.0,Completed
53654,3003,10829,2024-01-28 00:11:41.180154,1,110.0,110.0,Completed
53655,3016,10383,2024-01-29 00:11:41.180154,5,60.0,300.0,Completed
53656,3002,10179,2024-01-20 00:11:41.180154,3,40.0,120.0,Completed
53657,3002,10815,2024-01-24 00:11:41.180154,1,40.0,40.0,Completed
53658,3030,10525,2024-02-04 00:11:41.180154,5,14.0,70.0,Completed
53659,3032,10193,2024-01-20 00:11:41.180154,4,19.0,76.0,Completed
53660,3006,10726,2024-02-09 00:11:41.180154,2,25.0,50.0,Completed
53661,3039,10496,2024-02-05 00:11:41.180154,2,399.0,798.0,Completed
53662,3031,10575,2024-01-22 00:11:41.180154,5,35.0,175.0,Completed
53663,3044,10445,2024-01-23 00:11:41.180154,1,45.0,45.0,Completed
53664,3002,10812,2024-01-19 00:11:41.180154,4,40.0,160.0,Completed
53665,3044,10812,2024-01-20 00:11:41.180154,4,45.0,180.0,Completed
53666,3043,10717,2024-01-16 00:11:41.180154,3,13.0,39.0,Completed
53667,3020,10114,2024-02-01 00:11:41.180154,3,99.0,297.0,Completed
53668,3017,10816,2024-01-31 00:11:41.180154,5,22.0,110.0,Completed
53669,3002,10672,2024-01-25 00:11:41.180154,4,40.0,160.0,Completed
53670,3034,10708,2024-01-30 00:11:41.180154,5,17.0,85.0,Completed
53671,3046,10362,2024-01-24 00:11:41.180154,3,35.0,105.0,Completed
53672,3038,10870,2024-01-19 00:11:41.180154,3,6.0,18.0,Completed
53673,3027,10728,2024-01-21 00:11:41.180154,5,60.0,300.0,Completed
53674,3002,10116,2024-01-23 00:11:41.180154,3,40.0,120.0,Completed
53675,3012,10397,2024-02-04 00:11:41.180154,5,50.0,250.0,Completed
53676,3002,10885,2024-03-13 00:11:41.180154,4,40.0,160.0,Completed
53677,3002,10054,2024-03-07 00:11:41.180154,1,40.0,40.0,Completed
53678,3003,10954,2024-03-13 00:11:41.180154,3,110.0,330.0,Completed
53679,3033,10680,2024-02-26 00:11:41.180154,5,40.0,200.0,Completed
53680,3002,10615,2024-02-27 00:11:41.180154,3,40.0,120.0,Completed
53681,3002,10264,2024-03-09 00:11:41.180154,1,40.0,40.0,Completed
53682,3012,10243,2024-03-02 00:11:41.180154,5,50.0,250.0,Completed
53683,3002,10938,2024-03-08 00:11:41.180154,4,40.0,160.0,Completed
53684,3001,10278,2024-03-04 00:11:41.180154,4,449.0,1796.0,Cancelled
53685,3038,10770,2024-03-14 00:11:41.180154,5,6.0,30.0,Completed
53686,3013,10389,2024-02-19 00:11:41.180154,5,179.0,895.0,Completed
53687,3042,10135,2024-02-19 00:11:41.180154,1,16.0,16.0,Completed
53688,3002,10010,2024-03-08 00:11:41.180154,5,40.0,200.0,Completed
53689,3002,10524,2024-02-27 00:11:41.180154,1,40.0,40.0,Completed
53690,3014,10973,2024-03-14 00:11:41.180154,5,48.0,240.0,Completed
53691,3022,10368,2024-03-08 00:11:41.180154,4,50.0,200.0,Completed
53692,3020,10353,2024-02-21 00:11:41.180154,5,99.0,495.0,Completed
53693,3002,10337,2024-02-19 00:11:41.180154,3,40.0,120.0,Completed
53694,3042,10507,2024-03-10 00:11:41.180154,1,16.0,16.0,Completed
53695,3002,10421,2024-03-13 00:11:41.180154,3,40.0,120.0,Completed
53696,3041,10873,2024-02-24 00:11:41.180154,2,18.0,36.0,Completed
53697,3004,10490,2024-03-01 00:11:41.180154,3,45.0,135.0,Completed
53698,3006,10490,2024-02-22 00:11:41.180154,2,25.0,50.0,Completed
53699,3049,10135,2024-03-11 00:11:41.180154,4,10.0,40.0,Completed
53700,3026,10985,2024-03-14 00:11:41.180154,2,148.0,296.0,Completed
53701,3021,10246,2024-02-27 00:11:41.180154,3,45.0,135.0,Completed
53702,3002,10081,2024-02-19 00:11:41.180154,3,40.0,120.0,Completed
53703,3008,10651,2024-02-26 00:11:41.180154,4,28.0,112.0,Completed
53704,3034,10569,2024-03-11 00:11:41.180154,2,17.0,34.0,Completed
53705,3003,10402,2024-03-14 00:11:41.180154,3,110.0,330.0,Completed
53706,3025,10406,2024-03-12 00:11:41.180154,3,10.0,30.0,Completed
53707,3025,10778,2024-02-21 00:11:41.180154,2,10.0,20.0,Completed
53708,3002,10197,2024-02-22 00:11:41.180154,1,40.0,40.0,Completed
53709,3022,10807,2024-02-25 00:11:41.180154,5,50.0,250.0,Completed
53710,3006,10632,2024-03-09 00:11:41.180154,5,25.0,125.0,Completed
53711,3025,10404,2024-02-18 00:11:41.180154,1,10.0,10.0,Completed
53712,3003,10438,2024-03-09 00:11:41.180154,2,110.0,220.0,Completed
53713,3007,10250,2024-02-28 00:11:41.180154,3,250.0,750.0,Completed
53714,3001,10752,2024-03-14 00:11:41.180154,1,449.0,449.0,Completed
53715,3022,10501,2024-02-18 00:11:41.180154,5,50.0,250.0,Completed
53716,3003,10307,2024-03-13 00:11:41.180154,4,110.0,440.0,Completed
53717,3020,10569,2024-02-20 00:11:41.180154,5,99.0,495.0,Completed
53718,3046,10997,2024-02-23 00:11:41.180154,4,35.0,140.0,Completed
53719,3034,10415,2024-03-01 00:11:41.180154,2,17.0,34.0,Completed
53720,3002,10921,2024-02-25 00:11:41.180154,1,40.0,40.0,Completed
53721,3008,10337,2024-03-02 00:11:41.180154,5,28.0,140.0,Completed
53722,3031,10063,2024-03-04 00:11:41.180154,5,35.0,175.0,Completed
53723,3002,10199,2024-03-14 00:11:41.180154,2,40.0,80.0,Cancelled
53724,3001,10404,2024-02-28 00:11:41.180154,5,449.0,2245.0,Cancelled
53725,3039,10218,2024-03-12 00:11:41.180154,3,399.0,1197.0,Completed
53726,3024,10002,2024-02-27 00:11:41.180154,3,12.0,36.0,Completed
53727,3002,10915,2024-02-27 00:11:41.180154,5,40.0,200.0,Completed
53728,3047,10825,2024-02-26 00:11:41.180154,2,279.0,558.0,Cancelled
53729,3036,10746,2024-02-20 00:11:41.180154,5,17.0,85.0,Completed
53730,3042,10179,2024-03-04 00:11:41.180154,4,16.0,64.0,Completed
53731,3002,10120,2024-02-23 00:11:41.180154,5,40.0,200.0,Completed
53732,3024,10075,2024-03-13 00:11:41.180154,5,12.0,60.0,Completed
53733,3028,10728,2024-03-05 00:11:41.180154,3,35.0,105.0,Completed
53734,3013,10923,2024-03-01 00:11:41.180154,5,179.0,895.0,Completed
53735,3002,10412,2024-02-18 00:11:41.180154,4,40.0,160.0,Completed
53736,3002,10119,2024-03-01 00:11:41.180154,5,40.0,200.0,Completed
53737,3002,10500,2024-03-14 00:11:41.180154,4,40.0,160.0,Completed
53738,3016,10342,2024-02-18 00:11:41.180154,3,60.0,180.0,Completed
53739,3035,10374,2024-03-10 00:11:41.180154,3,99.0,297.0,Completed
53740,3045,10597,2024-03-02 00:11:41.180154,5,129.0,645.0,Completed
53741,3020,10724,2024-02-28 00:11:41.180154,2,99.0,198.0,Completed
53742,3029,10116,2024-02-25 00:11:41.180154,4,49.0,196.0,Completed
53743,3004,10044,2024-03-05 00:11:41.180154,2,45.0,90.0,Completed
53744,3045,10997,2024-03-08 00:11:41.180154,5,129.0,645.0,Completed
53745,3025,10230,2024-02-17 00:11:41.180154,5,10.0,50.0,Completed
53746,3037,10063,2024-03-11 00:11:41.180154,1,199.0,199.0,Completed
53747,3038,10193,2024-03-03 00:11:41.180154,1,6.0,6.0,Completed
53748,3010,10052,2024-03-10 00:11:41.180154,2,19.0,38.0,Completed
53749,3022,10386,2024-03-11 00:11:41.180154,5,50.0,250.0,Completed
53750,3048,10796,2024-03-07 00:11:41.180154,1,30.0,30.0,Completed
53751,3003,10332,2024-02-26 00:11:41.180154,1,110.0,110.0,Completed
53752,3002,10422,2024-03-05 00:11:41.180154,4,40.0,160.0,Cancelled
53753,3048,10679,2024-03-09 00:11:41.180154,4,30.0,120.0,Completed
53754,3012,10490,2024-02-21 00:11:41.180154,3,50.0,150.0,Completed
53755,3042,10852,2024-02-21 00:11:41.180154,3,16.0,48.0,Completed
53756,3046,10854,2024-02-18 00:11:41.180154,4,35.0,140.0,Completed
53757,3036,10009,2024-02-22 00:11:41.180154,4,17.0,68.0,Completed
53758,3009,10770,2024-02-26 00:11:41.180154,1,40.0,40.0,Completed
53759,3014,10445,2024-03-03 00:11:41.180154,1,48.0,48.0,Completed
53760,3001,10991,2024-02-17 00:11:41.180154,5,449.0,2245.0,Completed
53761,3041,10468,2024-02-19 00:11:41.180154,3,18.0,54.0,Completed
53762,3042,10990,2024-02-16 00:11:41.180154,5,16.0,80.0,Completed
53763,3029,10754,2024-02-25 00:11:41.180154,4,49.0,196.0,Completed
53764,3002,10243,2024-02-27 00:11:41.180154,5,40.0,200.0,Completed
53765,3002,10514,2024-03-07 00:11:41.180154,2,40.0,80.0,Completed
53766,3036,10992,2024-02-22 00:11:41.180154,5,17.0,85.0,Completed
53767,3034,10842,2024-03-06 00:11:41.180154,2,17.0,34.0,Completed
53768,3045,10105,2024-03-01 00:11:41.180154,2,129.0,258.0,Completed
53769,3035,10716,2024-03-13 00:11:41.180154,2,99.0,198.0,Completed
53770,3041,10337,2024-02-17 00:11:41.180154,5,18.0,90.0,Completed
53771,3035,10008,2024-02-19 00:11:41.180154,3,99.0,297.0,Completed
53772,3029,10396,2024-03-05 00:11:41.180154,2,49.0,98.0,Completed
53773,3002,10231,2024-02-22 00:11:41.180154,4,40.0,160.0,Completed
53774,3002,10806,2024-03-01 00:11:41.180154,3,40.0,120.0,Completed
53775,3030,10326,2024-03-08 00:11:41.180154,1,14.0,14.0,Completed
53776,3018,10812,2024-02-27 00:11:41.180154,2,30.0,60.0,Completed
53777,3003,10002,2024-02-22 00:11:41.180154,4,110.0,440.0,Completed
53778,3012,10285,2024-02-17 00:11:41.180154,3,50.0,150.0,Completed
53779,3002,10241,2024-02-19 00:11:41.180154,5,40.0,200.0,Completed
53780,3011,10231,2024-03-03 00:11:41.180154,3,140.0,420.0,Completed
53781,3002,10076,2024-03-07 00:11:41.180154,5,40.0,200.0,Completed
53782,3002,10192,2024-02-20 00:11:41.180154,3,40.0,120.0,Completed
53783,3007,10530,2024-02-25 00:11:41.180154,2,250.0,500.0,Completed
53784,3038,10274,2024-02-28 00:11:41.180154,4,6.0,24.0,Completed
53785,3020,10404,2024-03-02 00:11:41.180154,1,99.0,99.0,Completed
53786,3002,10377,2024-03-02 00:11:41.180154,5,40.0,200.0,Completed
53787,3006,10869,2024-03-12 00:11:41.180154,4,25.0,100.0,Completed
53788,3014,10906,2024-03-03 00:11:41.180154,1,48.0,48.0,Completed
53789,3018,10478,2024-02-25 00:11:41.180154,1,30.0,30.0,Completed
53790,3039,10316,2024-03-10 00:11:41.180154,3,399.0,1197.0,Completed
53791,3037,10114,2024-02-17 00:11:41.180154,1,199.0,199.0,Completed
53792,3008,10949,2024-02-27 00:11:41.180154,2,28.0,56.0,Completed
53793,3028,10068,2024-03-10 00:11:41.180154,4,35.0,140.0,Completed
53794,3009,10277,2024-03-08 00:11:41.180154,3,40.0,120.0,Completed
53795,3050,10278,2024-03-01 00:11:41.180154,1,75.0,75.0,Completed
53796,3047,10306,2024-02-18 00:11:41.180154,3,279.0,837.0,Completed
53797,3024,10171,2024-03-05 00:11:41.180154,2,12.0,24.0,Completed
53798,3002,10775,2024-02-22 00:11:41.180154,4,40.0,160.0,Completed
53799,3038,10121,2024-02-23 00:11:41.180154,1,6.0,6.0,Completed
53800,3002,10616,2024-03-13 00:11:41.180154,4,40.0,160.0,Completed
53801,3032,10122,2024-02-17 00:11:41.180154,4,19.0,76.0,Completed
53802,3048,10077,2024-02-23 00:11:41.180154,5,30.0,150.0,Completed
53803,3002,10907,2024-03-09 00:11:41.180154,5,40.0,200.0,Completed
53804,3029,10193,2024-02-29 00:11:41.180154,3,49.0,147.0,Completed
53805,3002,10807,2024-02-28 00:11:41.180154,4,40.0,160.0,Completed
53806,3031,10524,2024-02-24 00:11:41.180154,4,35.0,140.0,Completed
53807,3035,10087,2024-02-17 00:11:41.180154,4,99.0,396.0,Completed
53808,3009,10949,2024-02-18 00:11:41.180154,2,40.0,80.0,Completed
53809,3016,10243,2024-03-12 00:11:41.180154,2,60.0,120.0,Completed
53810,3006,10844,2024-03-04 00:11:41.180154,2,25.0,50.0,Completed
53811,3021,10179,2024-03-08 00:11:41.180154,3,45.0,135.0,Completed
53812,3020,10837,2024-02-25 00:11:41.180154,5,99.0,495.0,Completed
53813,3002,10013,2024-02-19 00:11:41.180154,3,40.0,120.0,Completed
53814,3028,10498,2024-02-18 00:11:41.180154,2,35.0,70.0,Completed
53815,3002,10767,2024-03-03 00:11:41.180154,2,40.0,80.0,Completed
53816,3014,10932,2024-02-19 00:11:41.180154,4,48.0,192.0,Completed
53817,3041,10906,2024-03-13 00:11:41.180154,1,18.0,18.0,Completed
53818,3028,10807,2024-03-11 00:11:41.180154,1,35.0,35.0,Completed
53819,3032,10887,2024-03-06 00:11:41.180154,4,19.0,76.0,Completed
53820,3012,10198,2024-03-01 00:11:41.180154,2,50.0,100.0,Completed
53821,3002,10272,2024-03-11 00:11:41.180154,5,40.0,200.0,Completed
53822,3029,10273,2024-03-10 00:11:41.180154,2,49.0,98.0,Completed
53823,3026,10377,2024-02-16 00:11:41.180154,5,148.0,740.0,Completed
53824,3045,10389,2024-02-21 00:11:41.180154,3,129.0,387.0,Completed
53825,3044,10524,2024-03-07 00:11:41.180154,2,45.0,90.0,Completed
53826,3002,10166,2024-02-20 00:11:41.180154,4,40.0,160.0,Completed
53827,3031,10689,2024-02-23 00:11:41.180154,1,35.0,35.0,Completed
53828,3048,10179,2024-02-26 00:11:41.180154,2,30.0,60.0,Completed
53829,3041,10293,2024-02-18 00:11:41.180154,4,18.0,72.0,Cancelled
53830,3002,10489,2024-02-25 00:11:41.180154,5,40.0,200.0,Completed
53831,3002,10790,2024-02-26 00:11:41.180154,5,40.0,200.0,Completed
53832,3009,10743,2024-02-29 00:11:41.180154,1,40.0,40.0,Completed
53833,3001,10628,2024-03-10 00:11:41.180154,2,449.0,898.0,Completed
53834,3007,10160,2024-02-20 00:11:41.180154,1,250.0,250.0,Cancelled
53835,3001,10524,2024-02-16 00:11:41.180154,2,449.0,898.0,Completed
53836,3002,10093,2024-02-17 00:11:41.180154,5,40.0,200.0,Completed
53837,3019,10377,2024-02-19 00:11:41.180154,5,20.0,100.0,Completed
53838,3013,10402,2024-03-05 00:11:41.180154,1,179.0,179.0,Completed
53839,3002,10052,2024-03-05 00:11:41.180154,4,40.0,160.0,Completed
53840,3002,10265,2024-02-28 00:11:41.180154,5,40.0,200.0,Completed
53841,3048,10949,2024-03-08 00:11:41.180154,2,30.0,60.0,Completed
53842,3029,10949,2024-02-27 00:11:41.180154,3,49.0,147.0,Completed
53843,3020,10351,2024-03-01 00:11:41.180154,2,99.0,198.0,Completed
53844,3002,10053,2024-02-25 00:11:41.180154,2,40.0,80.0,Completed
53845,3008,10184,2024-02-21 00:11:41.180154,3,28.0,84.0,Completed
53846,3002,10386,2024-02-29 00:11:41.180154,1,40.0,40.0,Completed
53847,3002,10944,2024-03-01 00:11:41.180154,1,40.0,40.0,Cancelled
53848,3050,10138,2024-03-14 00:11:41.180154,5,75.0,375.0,Completed
53849,3001,10760,2024-03-13 00:11:41.180154,2,449.0,898.0,Completed
53850,3007,10116,2024-02-29 00:11:41.180154,4,250.0,1000.0,Completed
53851,3002,10985,2024-03-01 00:11:41.180154,4,40.0,160.0,Completed
53852,3002,10379,2024-02-26 00:11:41.180154,3,40.0,120.0,Completed
53853,3015,10770,2024-02-20 00:11:41.180154,4,35.0,140.0,Completed
53854,3020,10337,2024-03-09 00:11:41.180154,2,99.0,198.0,Completed
53855,3006,10612,2024-03-14 00:11:41.180154,2,25.0,50.0,Completed
53856,3018,10193,2024-03-14 00:11:41.180154,5,30.0,150.0,Completed
53857,3002,10151,2024-02-22 00:11:41.180154,3,40.0,120.0,Completed
53858,3002,10933,2024-02-19 00:11:41.180154,4,40.0,160.0,Completed
53859,3004,10918,2024-02-29 00:11:41.180154,5,45.0,225.0,Completed
53860,3038,10885,2024-02-26 00:11:41.180154,2,6.0,12.0,Completed
53861,3002,10612,2024-03-03 00:11:41.180154,4,40.0,160.0,Completed
53862,3034,10797,2024-02-16 00:11:41.180154,4,17.0,68.0,Completed
53863,3019,10076,2024-03-08 00:11:41.180154,5,20.0,100.0,Completed
53864,3017,10325,2024-03-11 00:11:41.180154,5,22.0,110.0,Completed
53865,3004,10297,2024-03-05 00:11:41.180154,4,45.0,180.0,Completed
53866,3022,10616,2024-02-26 00:11:41.180154,4,50.0,200.0,Completed
53867,3022,10352,2024-03-11 00:11:41.180154,2,50.0,100.0,Completed
53868,3002,10151,2024-03-11 00:11:41.180154,5,40.0,200.0,Completed
53869,3035,10569,2024-03-12 00:11:41.180154,1,99.0,99.0,Completed
